"ID","task","dishwasher_choice_1","dishwasher_choice_2","dishwasher_choice_3","dishwasher_choice_4","dishwasher_choice_5","dishwasher_choice_6","dishwasher_choice_7","dishwasher_choice_8","dishwasher_choice_9","dishwasher_choice_10","dishwasher_choice_11","dishwasher_choice_12","dishwasher_choice_13","dishwasher_choice_14","speaker_choice_1","speaker_choice_2","speaker_choice_3","speaker_choice_4","speaker_choice_5","speaker_choice_6","speaker_choice_7","speaker_choice_8","speaker_choice_9","speaker_choice_10","speaker_choice_11","speaker_choice_12","speaker_choice_13","speaker_choice_14","induction_choice_1","induction_choice_2","induction_choice_3","induction_choice_4","induction_choice_5","induction_choice_6","induction_choice_7","induction_choice_8","induction_choice_9","induction_choice_10","induction_choice_11","induction_choice_12","induction_choice_13","induction_choice_14","social_dist_rating._1","social_dist_rating._2","social_dist_rating._3","social_dist_rating._4","social_dist_rating._5","social_dist_rating._6","social_dist_rating._7","social_dist_rating._8","social_dist_rating._9","social_dist_rating._10","social_dist_rating._11","social_dist_rating._12","social_dist_rating._13","social_dist_rating._14","attention_check","attention_check_filter","why","age","country_of_birth","country_of_residence","employment","first_language","sex","student"
"R_3rJumPfFMCqhOHR","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","P","P","T","P","T","P","P","T","T","T","P",6,7,5,1,1,7,1,3,1,2,6,6,4,1,"An induction cooktop",1,"depending on how close they were to me Implied that they would have most likely been at my house or be on the same mental wave length so would probably understand my pictures",29,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
"R_2yqMrWCCAyAdROP","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",7,5,5,3,2,6,1,3,1,4,5,5,4,2,"An induction cooktop",1,"i thought that the picture instruction was much more intuitive so I suggested to use those instructions for all parties",30,"Canada","Canada","Full-Time","English","Male","No"
"R_3Rr0ffvMow5WNXR","dishwasher","P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,5,4,2,6,1,2,1,2,4,7,5,3,"A dishwasher",1,"I gave everyone the picture instructions as I felt they were much easier for anyone to follow than the written instructions which would say to press particular buttons with no indication which button this is",33,"United Kingdom","United Kingdom","DATA EXPIRED","English","Female","DATA EXPIRED"
"R_1oGbQbKAw1MvJkd","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","T","T","T","T","T","T","T","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,5,4,2,7,7,7,3,2,1,4,6,"A bluetooth speaker",1,"I chose the text instructions for everyone as I felt the picture instructions were not very clear or easy to follow.",26,"United Kingdom","United Kingdom","DATA EXPIRED","English","Female","DATA EXPIRED"
"R_2VNEXglOmYuQbkk","dishwasher","P","T","T","P","P","T","P","T","P","P","P","P","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,6,5,4,5,3,3,1,4,5,4,5,2,"A dishwasher",1,"People not too close to me got text so as to set the tone and those close got picture because they probably would be too lazy to read through texts",28,"Nigeria","Canada","DATA EXPIRED","English","Female","DATA EXPIRED"
"R_1rqqoem3zFu1d8I","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","P","P","T","T","P","T","T","T","T","P","P","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,5,4,3,7,1,3,1,4,6,7,5,2,"A bluetooth speaker",1,"I decided to give those who are closer to me or who I know better the text instructions because I could assume that they would understand or feel comfortable contacting me for clarification. 
I gave the people who I am not familiar with at all the picture instructions because I would not know their familiarity with technology (saying ""Press the Bluetooth button"", I can't assume they would know what that even is... especially if they are older, like my parents' age).",34,"Canada","Canada","Full-Time","English","Female","No"
"R_24o4nKCwympA1MW","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","T","P","P","P","P","T","T","T","P",5,7,7,4,4,7,2,2,2,6,7,7,5,2,"An induction cooktop",1,"I felt like providing a picture to a person I didn’t know too well would be seen as belittling so I wanted to avoid that",30,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
"R_1je2ru4B2tsQgyP","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","P","T","T","P","T","T","T","T","T","P","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,3,3,4,1,2,1,2,3,4,3,2,"A bluetooth speaker",1,"I think most people I know well would respond better to the text instructions, but for those i know less well, it may be easier to convey by picture",52,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
"R_2Vwj7y58P5csIlD","dishwasher","P","P","P","P","P","P","P","P","T","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,4,7,3,6,1,4,5,7,7,4,"A dishwasher",1,"I think the picture option in generic and easy for anyone to understand. Therefore it would suit most people.
My mother or father may have already visited my apartment,  be familiar with the device, i know they will be ""older"" and may prefer written instruction over pictures.",51,"United Kingdom","United Kingdom","DATA EXPIRED","English","Male","DATA EXPIRED"
"R_cMW7NqDJZRh0bFD","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,7,4,3,7,1,2,1,3,5,7,4,2,"A bluetooth speaker",1,"If I had gone to all the trouble to make a pictorial instruction book I would give it to every one",68,"United Kingdom","United Kingdom","DATA EXPIRED","English","Female","No"
"R_ANgF1wAxLxemVy1","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","P","P","T","P","P","T","T","T","T","P","P","P","T",4,4,3,2,1,6,1,3,1,2,3,7,4,2,"An induction cooktop",1,"I believe that the text-based instructions would be more appropriate for people who were closer to me, while picture-based instructions would be more appropriate and considerate for people who were more distant. Some people close to me might feel offended if they knew both options were present but I chose to give them the picture-based instructions. In addition, if the person were psychologically close to me, I would be able to take the opportunity to help them out if the need arose.",29,"Canada","Canada","Unemployed (and job seeking)","English","Male","No"
"R_12zmACnirOwZiGY","dishwasher","P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,2,2,7,1,2,1,1,3,1,3,1,"A dishwasher",1,"I dont know who may struggle to read so to be safe and make things easier a picture will explain for all",45,"United Kingdom","United Kingdom","DATA EXPIRED","English","Female","DATA EXPIRED"
"R_3ix120YiFw7mShf","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","T","T","T","T","T","T","T","T","T","T",6,5,3,3,2,6,1,2,1,2,3,3,3,2,"An induction cooktop",1,"I chose text for all of the options.  I think the text was more clear than the pictures.  However, I did not like that it only gave instructions for the lower left burner.  I think the directions would be most clear if the pictures and text were used in conjunction with each other.",20,"United States","United States","Other","English","Female","Yes"
"R_3r3c6cLkYXIaL6o","dishwasher","T","T","T","T","T","T","T","T","P","P","P","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,4,3,2,7,1,1,1,3,6,7,4,1,"A dishwasher",1,"I thought of my family and how they might find the pictures clearer as they wouldn't take the time to read the instructions properly. Whereas for people I'm not close with, following text might be suitable.",32,"South Africa","South Africa","Full-Time","English","Female","No"
"R_2y7Nm44FjQAAqaw","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,5,1,2,5,4,3,2,7,4,1,1,"A bluetooth speaker",1,"I would give the picture as I feel they are pretty self explanatory and easy to understand",35,"United Kingdom","United Kingdom","DATA EXPIRED","English","Male","DATA EXPIRED"
"R_1i8maqUNuVMbPIq","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,7,4,7,7,1,3,1,5,7,7,4,2,"A bluetooth speaker",1,"Pictures work for everyone as you never know if people are dyslexic, have reading issues or English isn’t their first language.",30,"United Kingdom","United Kingdom","Part-Time","English","Female","No"
"R_VOy6IkQevBxsWSB","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",4,4,6,3,2,6,1,3,1,3,4,6,4,2,"An induction cooktop",1,"A picture is worth a thousand words, regardless of who the intended audience is. A pictorial instruction transcends over any sort of texts.",37,"Malaysia","United Kingdom","DATA EXPIRED","English","Female","DATA EXPIRED"
"R_s6ScNdPx9YrJr69","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","T","T","T","T","T","T","T","T","T","T",2,3,3,4,5,2,6,5,7,5,4,2,2,5,"An induction cooktop",1,"I would honestly just give text instructions to everybody because they are very simple and self explanatory and I don't see any reason to be giving different people different things no matter how close I am to them",22,"United Kingdom","United Kingdom","Part-Time","English","Female","Yes"
"R_22Fzju7wPaUIUEw","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",7,6,6,5,4,7,2,3,1,2,3,5,3,2,"An induction cooktop",1,"I gave everyone the pictures because I felt they did a good job of explaining how to use the cooktop and were just generally easier to understand.",31,"Canada","Canada","DATA EXPIRED","English","Female","DATA EXPIRED"
"R_2CxC3cMAvTJ3jd4","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,4,3,2,4,1,2,2,3,4,3,4,2,"A bluetooth speaker",1,"The picture makes it easier to understand the instructions. its a more practical instruction. so i gave the picture instruction to all",40,"Ireland","Ireland","Unemployed (and job seeking)","English","Male","No"
"R_1CDZk2LqMAG052A","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,7,5,3,7,2,3,1,2,5,6,5,4,"A bluetooth speaker",1,"I thought that the picture instructions were the easiest to understand and the most straightforward out of the two, therefore I decided to give everyone the same instructions because if I think those are the simplest to follow then I believe that everyone else would too.",21,"United Kingdom","United Kingdom","Full-Time","English","Female","No"
"R_2rvygET8QykdT2S","dishwasher","P","T","P","T","T","P","P","T","T","T","T","T","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,5,6,5,6,2,3,4,4,7,7,5,3,"A dishwasher",1,"I chose Which ever instructions felt might fit a similar person I know personally",25,"South Africa","South Africa","Unemployed (and job seeking)","English","Male","Yes"
"R_1P5G93Hmyywzi4G","dishwasher","P","T","T","T","T","T","T","T","T","T","T","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,4,3,7,7,1,3,1,2,5,5,2,1,"A dishwasher",1,"I prefer on the whole to give written instructions as i find it easier to understand and more clearer. However i gave the first person only the picture as i thought it might suit them more and i felt sure that they would get it?",44,"United Kingdom","United Kingdom","DATA EXPIRED","English","Female","DATA EXPIRED"
"R_1QucC9GiFF3sBdu","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","T","T","T","T","T","T","T","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,3,3,6,1,2,2,5,5,5,4,2,"A bluetooth speaker",1,"I thought the text was easiest to use",54,"United Kingdom","United Kingdom","DATA EXPIRED","English","Male","DATA EXPIRED"
"R_2qrPyhJdKuQ96rQ","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","P","P","T","T","P","T","P","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,5,2,6,2,3,1,4,6,7,5,2,"A bluetooth speaker",1,"depending on their age",40,"New Zealand","Australia","DATA EXPIRED","English","Male","DATA EXPIRED"
"R_2PdTeGTVBVS5lwp","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",5,4,4,4,4,5,1,3,4,4,5,4,3,2,"An induction cooktop",1,"I decided on pictures for all as it is easier to process quickly",46,"United Kingdom","United Kingdom","Not in paid work (e.g. homemaker', 'retired or disabled)","English","Male","No"
"R_3MKBwMZVt2bfkNU","dishwasher","P","T","T","T","T","T","P","P","T","T","T","T","T","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,3,1,6,6,2,1,1,1,1,5,"A dishwasher",1,"People close to me could probably decipher my pictures.
Otherwise, text.",30,"New Zealand","New Zealand","Part-Time","English","Male","Yes"
"R_cO4zQHXf6HItW0h","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","T","T","P","P","T","P","P","P","P","P","T","T","P",7,7,6,4,2,6,1,2,1,2,6,7,5,2,"An induction cooktop",1,"Well I figured that a person working at a cafe would know how to use the cook top. A stranger might not",30,"Ireland","Ireland","Full-Time","English","Female","No"
"R_3fJq6aIaGtwo8gM","dishwasher","T","P","T","T","T","P","T","T","T","T","P","P","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,5,5,4,7,6,7,6,5,5,5,7,"A dishwasher",1,"I decided to give pictures to people I did not know as well. I thought that if I knew people and gave them the text they could always contact me if they got stuck",43,"United Kingdom","United Kingdom","Part-Time","English","Female","No"
"R_23V6zWqQRoRjjYV","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",7,7,7,7,4,7,2,5,1,4,7,7,7,2,"An induction cooktop",1,"decided on pictures because they are easier to understand",59,"United Kingdom","United Kingdom","Full-Time","English","Male","No"
"R_264ly4x9WGfyAdY","dishwasher","P","P","P","P","P","T","P","P","T","P","P","P","T","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,6,7,5,7,1,3,1,7,7,4,4,2,"A dishwasher",1,"From my experience I feel like people will follow instructions easier when it is picture based as some people dislike reading or cannot read english well as it is not their first language this I mainly picked the picture based instructions",21,"Canada","Canada","Unemployed (and job seeking)","English","Male","Yes"
"R_ahJTSV8r5mof29P","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",3,2,2,1,4,3,1,1,1,2,4,3,2,1,"An induction cooktop",1,"I decided to give everyone the Picture instructions because otherwise you would have to keep changing over instructions for every new person that comes to your home, pictures are universal language and you have less work for yourself if you can have 1 for all",49,"Germany","United Kingdom","Not in paid work (e.g. homemaker', 'retired or disabled)","English","Female","No"
"R_2dDZTR06xKWQYo8","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",5,5,4,3,2,6,1,3,1,3,3,7,4,1,"An induction cooktop",1,"I would choose to give everyone the pictures. The pictures are much more effective in communicating instructions and I would want anyone staying in my place to know how to operate various pieces of equipment.",NA,"Canada","Canada","Full-Time","English","Female","No"
"R_2zUwQQDgFPRB3oG","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","T","T","T","T","T","T","T","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,6,4,2,7,2,4,2,2,5,6,5,2,"A bluetooth speaker",1,"I found the text intructions were clearer to follow.",51,"South Africa","United Kingdom","DATA EXPIRED","English","Female","DATA EXPIRED"
"R_2ASknCzvJ3KAmjt","dishwasher","P","P","T","P","T","T","T","P","T","P","T","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,7,6,2,6,1,3,1,5,7,5,4,2,"A dishwasher",1,"If the person was closer to me, I felt it more appropriate to give them the text. They would understand my instructions better. The picture would be clearer and easier to understand for those I am not so close to.",59,"United Kingdom","United Kingdom","Part-Time","English","Female","Yes"
"R_2Uf1FinpAGzQVY3","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","T","P","T","T","T","T","T","P","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,6,3,3,7,2,3,1,3,5,6,4,2,"A bluetooth speaker",1,"On the whole, I chose the picture instructions for people I didn't know very well and chose the text instructions for people with whom I had a closer relationship.",53,"United Kingdom","United Kingdom","DATA EXPIRED","English","Female","DATA EXPIRED"
"R_3PNzaaRhPphbcNf","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",6,6,4,4,3,5,2,3,1,3,4,5,3,2,"An induction cooktop",1,"I looked at which instructions I felt were easiest to understand",28,"United Kingdom","United Kingdom","DATA EXPIRED","English","Female","DATA EXPIRED"
"R_3gSOjLtcUFRcRUk","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","P","P","P","P","P","P","P","P","P","P","P","P",6,3,5,3,2,7,1,2,1,2,3,7,3,2,"An induction cooktop",1,"I chose which set of instructions seemed the easiest to follow and gave them all the same instructions",55,"United Kingdom","United Kingdom","DATA EXPIRED","English","Male","DATA EXPIRED"
"R_1jAOXoGPsAtO2nz","dishwasher","P","P","P","P","P","P","P","P","P","P","P","P","P","P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,4,2,5,1,2,1,3,3,6,5,2,"A dishwasher",1,"nobody likes reading instructions and the graphical representation leaves little ambiguity, is quicker and likely brings the expected outcome",43,"United Kingdom","United Kingdom","Full-Time","English","Male","No"
"R_1FyrjuxKkhbufVp","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","T","T","T","T","T","T","T","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,1,2,1,2,1,2,2,3,2,1,"A bluetooth speaker",1,"I just went by what was clearer to me and what I think would be more easier to follow based on previous experience explaining things to others",35,"United Kingdom","United Kingdom","DATA EXPIRED","English","Female","DATA EXPIRED"
"R_3ffRHlu4Hjq15LQ","dishwasher","P","T","P","T","T","T","T","T","T","T","T","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,6,4,2,6,1,2,1,3,3,6,3,1,"A dishwasher",1,"I thought that in most cases text would be best understood, except for in cases where more details about the person are given such as working in a coffee shop or going to the gym. In those instances I chose the picture as it fits into archaic stereotypes of coffee shop workers or gym goers.",20,"South Africa","South Africa","Not in paid work (e.g. homemaker', 'retired or disabled)","English","Male","Yes"
"R_3s6R1QwwGOrUvvh","cooktop",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","P","T","T","T","T","T","P","T","T","P","T","T",4,5,4,5,2,4,1,1,1,2,2,4,2,1,"An induction cooktop",1,"WHETHER I CONSIDERED THEM SMART; AND HOW WELL I KNEW THEM.",60,"United Kingdom","United Kingdom","Unemployed (and job seeking)","English","Male","No"
"R_D64IRGnanr5VeCt","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","T","T","T","T","T","T","T","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,5,3,5,2,2,1,3,3,5,4,2,"A bluetooth speaker",1,"Text instructions are clear and easy to understand",62,"United Kingdom","United Kingdom","Not in paid work (e.g. homemaker', 'retired or disabled)","English","Male","No"
"R_1OMPspJhBifzLsO","speaker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T","T","T","T","T","T","T","T","T","T","T","T","T","T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,7,3,5,7,1,5,5,4,6,7,4,1,"A bluetooth speaker",1,"I chose the text option as I thought it was clearer and simpler to understand.",48,"United Kingdom","United Kingdom","Part-Time","English","Female","No"
